,Date,AXP,FB,INTC,MCD,PG,WMT
321,2011-04-07,41.23838,,15.567769,59.633118,48.037937,43.462055
322,2011-04-08,41.345591999999996,,15.559994,59.656666,47.860104,43.084858000000004
323,2011-04-11,41.434914,,15.637717000000002,59.821406999999994,48.084328,43.314448999999996
324,2011-04-12,41.113293,,15.357917,60.143089,48.625541999999996,43.888493
325,2011-04-13,41.184765000000006,,15.373462,60.323517,48.702861999999996,43.978683000000004
326,2011-04-14,40.98822,,15.218015,60.464764,48.942562,43.872089
327,2011-04-15,41.318787,,15.350145000000001,60.707962,49.622963,43.913097
328,2011-04-18,41.149035999999995,,15.249108999999999,60.409836,49.483788,43.716286
329,2011-04-19,41.667194,,15.43564,60.096004,49.375541999999996,43.749088
330,2011-04-20,41.988815,,16.640333,61.508186,49.267303000000005,44.027896999999996
331,2011-04-21,42.087082,,16.679192,60.339222,48.919365,43.937687
332,2011-04-25,42.033478,,17.052269,60.511814,48.996689,43.765488
333,2011-04-26,42.078148,,17.471964,60.362747,49.352348,44.208298
334,2011-04-27,42.542706,,17.588542999999998,61.0924,49.909756,44.626537
335,2011-04-28,43.346759999999996,,17.720673,61.217895999999996,50.283958,44.847931
336,2011-04-29,43.847042,,17.992704,61.437583999999994,50.595806,45.085754
337,2011-05-02,44.356277,,17.80617,61.696472,50.814087,45.134956
338,2011-05-03,44.579613,,18.054873999999998,61.931858,51.22728,45.479355
339,2011-05-04,44.400940000000006,,18.408323,62.033836,51.819763,45.405559999999994
340,2011-05-05,44.240128000000006,,18.494482,61.665115,51.359806,45.159569
341,2011-05-06,44.84763,,18.21249,61.743549,50.884251,45.118557
342,2011-05-09,44.838676,,17.828651,62.222115,50.782906,45.184143
343,2011-05-10,44.82082,,18.040159,62.535923,51.242859,45.536774
344,2011-05-11,44.517075,,18.337823999999998,62.379028000000005,51.390991,45.540896999999994
345,2011-05-12,44.257999,,18.572819,63.281242000000006,52.108208000000005,45.994904
346,2011-05-13,44.213322,,18.337823999999998,63.344002,52.123816999999995,45.994904
347,2011-05-16,44.731491,,18.517985999999997,63.657841000000005,52.186172,46.27557
348,2011-05-17,45.347908000000004,,18.447487,63.493080000000006,52.560379000000005,45.846336
349,2011-05-18,45.61594,,18.705988,63.940273,52.529202000000005,45.549152
350,2011-05-19,46.294888,,18.439651,64.732681,52.591579,45.796795
351,2011-05-20,45.732071000000005,,18.188984,64.591438,52.513611,45.63995
352,2011-05-23,45.669525,,17.906984,64.724815,52.271941999999996,45.58218
353,2011-05-24,45.169239000000005,,17.711159,64.834633,52.240742,45.218964
354,2011-05-25,45.035247999999996,,17.765991,64.897423,51.749607,45.037369
355,2011-05-26,45.276447,,17.624985000000002,64.669891,51.601482,45.086890999999994
356,2011-05-27,45.678478000000005,,17.397823000000002,64.511818,51.609272,45.152939
